Iteration 0, loss=0.6961103081703186
Iteration 13000, loss=0.16586606204509735
Iteration 13100, loss=0.7619035840034485
Iteration 13200, loss=0.6014556288719177
Iteration 13300, loss=0.7620115280151367
Iteration 13400, loss=0.682351291179657
Iteration 13500, loss=0.6278846263885498
Iteration 13600, loss=0.5246277451515198
Iteration 13700, loss=0.49624186754226685
Iteration 13800, loss=0.6651831865310669
Iteration 13900, loss=0.6849948763847351
Iteration 14000, loss=0.766098141670227
Iteration 14100, loss=0.8248677253723145
Iteration 14200, loss=0.7062237858772278
Iteration 14300, loss=0.7931692600250244
Iteration 14400, loss=0.7540035247802734
Iteration 14500, loss=0.8625470399856567
Iteration 14600, loss=0.6422941088676453
Iteration 14700, loss=0.5964472889900208
Iteration 14800, loss=0.6434224247932434
Iteration 14900, loss=0.6966627240180969
Iteration 15000, loss=0.7125639319419861
Iteration 15100, loss=0.6394456028938293
Iteration 15200, loss=0.8442907333374023
Iteration 15300, loss=0.7040168046951294
Iteration 15400, loss=0.7295162677764893
Iteration 15500, loss=0.5784373879432678
Iteration 15600, loss=0.7638424038887024
Iteration 15700, loss=0.6455559730529785
Iteration 15800, loss=0.5159025192260742
Iteration 15900, loss=0.9080743789672852
Iteration 16000, loss=0.6577978730201721
Iteration 16100, loss=0.693244218826294
Iteration 16200, loss=0.7450339794158936
Iteration 16300, loss=0.6987147331237793
Iteration 16400, loss=1.2776012420654297
Iteration 16500, loss=0.6662416458129883
Iteration 16600, loss=0.6511273384094238
Iteration 16700, loss=0.6488831043243408
Iteration 16800, loss=0.4020637273788452
Iteration 16900, loss=0.6243830919265747
Iteration 17000, loss=0.6314154267311096
Iteration 17100, loss=0.681998610496521
Iteration 17200, loss=0.6300097703933716
Iteration 17300, loss=0.7779272794723511
Iteration 17400, loss=0.6359743475914001
Iteration 17500, loss=0.6306929588317871
Iteration 17600, loss=0.7501260042190552
Iteration 17700, loss=0.9827224016189575
Iteration 17800, loss=0.521130383014679
Iteration 17900, loss=0.6105791330337524
Iteration 18000, loss=0.7763280868530273
Iteration 18100, loss=0.889941930770874
Iteration 18200, loss=0.8031477332115173
Iteration 18300, loss=0.7607864141464233
Iteration 18400, loss=0.5314412117004395
Iteration 18500, loss=0.7972400188446045
Iteration 18600, loss=0.6797428727149963
Iteration 18700, loss=0.6995194554328918
Iteration 18800, loss=1.2820587158203125
Iteration 18900, loss=0.7965056300163269
Iteration 19000, loss=0.5652492642402649
Iteration 19100, loss=0.77967768907547
Iteration 19200, loss=0.8911709785461426
Iteration 19300, loss=0.6135035157203674
Iteration 19400, loss=0.8103306889533997
Iteration 19500, loss=0.8470343947410583
Iteration 19600, loss=0.5089359283447266
Iteration 19700, loss=1.871467113494873
Iteration 19800, loss=0.4764992892742157
Iteration 19900, loss=0.7214373350143433
Iteration 20000, loss=0.5944116115570068
{'testament': 0.5131184, 'mars': 0.5148861, 'britannica': 0.5251306, 'one': 0.53171325, 'rugby': 0.5354135, 'page': 0.5428024, 'laureate': 0.5638995, 'iowa': 0.578092, 'timber': 0.60118526, 'eight': 1.0}
Iteration 20100, loss=0.6391763091087341
Iteration 20200, loss=0.7123500108718872
Iteration 20300, loss=0.5780276656150818
Iteration 20400, loss=0.6555168628692627
Iteration 20500, loss=0.5449401140213013
Iteration 20600, loss=0.8354787826538086
Iteration 20700, loss=0.43352633714675903
Iteration 20800, loss=0.5397389531135559
Iteration 20900, loss=0.6310074329376221
Iteration 21000, loss=0.7117969989776611
Iteration 21100, loss=0.6947506070137024
Iteration 21200, loss=0.6365569233894348
Iteration 21300, loss=0.045324135571718216
Iteration 21400, loss=0.5278717279434204
Iteration 21500, loss=0.6024882793426514
Iteration 21600, loss=0.6054396629333496
Iteration 21700, loss=0.5017527341842651
Iteration 21800, loss=0.5803470015525818
Iteration 21900, loss=0.3070414662361145
Iteration 22000, loss=0.5545231103897095
Iteration 22100, loss=0.7212666273117065
Iteration 22200, loss=0.5357339978218079
Iteration 22300, loss=0.9695397615432739
Iteration 22400, loss=0.6464577913284302
Iteration 22500, loss=0.7058717012405396
Iteration 22600, loss=0.8355854749679565
Iteration 22700, loss=0.7675694227218628
Iteration 22800, loss=0.9463210105895996
Iteration 22900, loss=0.6393725872039795
Iteration 23000, loss=0.5880105495452881
Iteration 23100, loss=0.7199029922485352
Iteration 23200, loss=0.974942684173584
Iteration 23300, loss=0.41922351717948914
Iteration 23400, loss=0.5735601186752319
Iteration 23500, loss=0.8385134339332581
Iteration 23600, loss=0.9096053838729858
Iteration 23700, loss=0.5904213190078735
Iteration 23800, loss=0.7413299083709717
Iteration 23900, loss=0.4237340986728668
Iteration 24000, loss=1.379029631614685
Iteration 24100, loss=0.6308665871620178
Iteration 24200, loss=0.7973217964172363
Iteration 24300, loss=0.8163824081420898
Iteration 24400, loss=0.539884090423584
Iteration 24500, loss=0.05826520547270775
Iteration 24600, loss=0.6030608415603638
Iteration 24700, loss=1.6579389572143555
Iteration 24800, loss=0.2538708448410034
Iteration 24900, loss=0.5276307463645935
Iteration 25000, loss=0.5867977738380432
Iteration 25100, loss=0.6249420046806335
Iteration 25200, loss=0.5293542742729187
Iteration 25300, loss=0.6478533744812012
Iteration 25400, loss=0.5148509740829468
Iteration 25500, loss=0.5644806027412415
Iteration 25600, loss=0.6077830195426941
Iteration 25700, loss=0.48552584648132324
Iteration 25800, loss=0.5220955014228821
Iteration 25900, loss=0.5798507928848267
Iteration 26000, loss=0.4697956144809723
Iteration 26100, loss=0.6616078019142151
Iteration 26200, loss=0.5875107049942017
Iteration 26300, loss=0.6254218816757202
Iteration 26400, loss=0.7342479228973389
Iteration 26500, loss=1.2476627826690674
Iteration 26600, loss=1.1465541124343872
Iteration 26700, loss=0.4102444648742676
Iteration 26800, loss=0.9369847774505615
Iteration 26900, loss=0.7840816974639893
Iteration 27000, loss=0.6584731340408325
Iteration 27100, loss=0.5698196887969971
Iteration 27200, loss=0.5178210735321045
Iteration 27300, loss=0.7470190525054932
Iteration 27400, loss=0.6522793769836426
Iteration 27500, loss=0.577085554599762
Iteration 27600, loss=1.2252869606018066
Iteration 27700, loss=0.6000810265541077
Iteration 27800, loss=0.4514080286026001
Iteration 27900, loss=0.5126346945762634
Iteration 28000, loss=0.5670263767242432
Iteration 28100, loss=0.8715906143188477
Iteration 28200, loss=0.759170651435852
Iteration 28300, loss=0.0017669816734269261
Iteration 28400, loss=0.7524973750114441
Iteration 28500, loss=0.7520223259925842
Iteration 28600, loss=0.526608407497406
Iteration 28700, loss=0.4894682466983795
Iteration 28800, loss=0.3963758051395416
Iteration 28900, loss=0.8572670817375183
Iteration 29000, loss=0.5366991758346558
Iteration 29100, loss=0.7781068086624146
Iteration 29200, loss=0.7068886756896973
Iteration 29300, loss=1.4620387554168701
Iteration 29400, loss=0.5418035984039307
Iteration 29500, loss=0.5017378926277161
Iteration 29600, loss=0.5822347402572632
Iteration 29700, loss=0.5455268025398254
Iteration 29800, loss=0.7181984186172485
Iteration 29900, loss=0.5250737071037292
Iteration 30000, loss=0.5690301656723022
{'ra': 0.5012447, 'iowa': 0.51108146, 'finalist': 0.5115704, 'canadian': 0.51509464, 'newfoundland': 0.5198618, 'neither': 0.52150226, 'timber': 0.5532528, 'ft': 0.6333507, 'ois': 0.70378125, 'eight': 1.0}
Iteration 30100, loss=1.2319908142089844
Iteration 30200, loss=0.9859864711761475
Iteration 30300, loss=0.6644711494445801
Iteration 30400, loss=1.8339874744415283
Iteration 30500, loss=0.8208850622177124
Iteration 30600, loss=0.5623383522033691
Iteration 30700, loss=0.38784000277519226
Iteration 30800, loss=0.8208214640617371
Iteration 30900, loss=0.8618950843811035
Iteration 31000, loss=0.7951405048370361
Iteration 31100, loss=0.6179075241088867
Iteration 31200, loss=0.6553810238838196
Iteration 31300, loss=0.3961968719959259
Iteration 31400, loss=0.7586870789527893
Iteration 31500, loss=0.5651098489761353
Iteration 31600, loss=1.190084457397461
Iteration 31700, loss=0.5321505069732666
Iteration 31800, loss=0.6663464903831482
Iteration 31900, loss=0.5389223098754883
Iteration 32000, loss=1.0866491794586182
Iteration 32100, loss=0.26733633875846863
Iteration 32200, loss=0.7711972594261169
Iteration 32300, loss=1.0842281579971313
Iteration 32400, loss=0.9693213701248169
Iteration 32500, loss=0.6404985785484314
Iteration 32600, loss=0.6012710332870483
Iteration 32700, loss=0.45157212018966675
Iteration 32800, loss=0.7699041962623596
Iteration 32900, loss=0.6094670295715332
Iteration 33000, loss=0.08810382336378098
Iteration 33100, loss=0.6422956585884094
Iteration 33200, loss=0.5490244626998901
Iteration 33300, loss=0.725970983505249
Iteration 33400, loss=0.681040346622467
Iteration 33500, loss=0.5926710963249207
Iteration 33600, loss=0.3743656575679779
Iteration 33700, loss=0.4377641975879669
Iteration 33800, loss=0.5529055595397949
Iteration 33900, loss=0.5931480526924133
Iteration 34000, loss=0.8485145568847656
Iteration 34100, loss=0.4234335720539093
Iteration 34200, loss=0.27188098430633545
Iteration 34300, loss=0.6116840243339539
Iteration 34400, loss=0.7200061082839966
Iteration 34500, loss=0.2948875427246094
Iteration 34600, loss=0.5580123066902161
Iteration 34700, loss=0.2650521397590637
Iteration 34800, loss=0.5297090411186218
Iteration 34900, loss=0.03009006567299366
Iteration 35000, loss=0.6754056215286255
Iteration 35100, loss=0.13713352382183075
Iteration 35200, loss=0.7802721261978149
Iteration 35300, loss=0.2229587286710739
Iteration 35400, loss=0.5800096988677979
Iteration 35500, loss=0.6081084609031677
Iteration 35600, loss=0.5186514258384705
Iteration 35700, loss=0.48425108194351196
Iteration 35800, loss=0.44855713844299316
Iteration 35900, loss=0.5618116855621338
Iteration 36000, loss=1.3232777118682861
Iteration 36100, loss=0.7287193536758423
Iteration 36200, loss=0.5999963283538818
Iteration 36300, loss=0.7104849815368652
Iteration 36400, loss=1.2670769691467285
Iteration 36500, loss=0.6648229956626892
Iteration 36600, loss=0.9984731078147888
Iteration 36700, loss=0.19556860625743866
Iteration 36800, loss=0.5625219941139221
Iteration 36900, loss=0.010294235311448574
Iteration 37000, loss=0.4663844108581543
Iteration 37100, loss=0.5753423571586609
Iteration 37200, loss=0.7735795974731445
Iteration 37300, loss=0.6022753715515137
Iteration 37400, loss=0.5433188080787659
Iteration 37500, loss=0.6970828771591187
Iteration 37600, loss=0.3198169469833374
Iteration 37700, loss=0.5403763651847839
Iteration 37800, loss=0.8821004629135132
Iteration 37900, loss=0.5120475888252258
Iteration 38000, loss=0.6587331295013428
Iteration 38100, loss=0.45637062191963196
Iteration 38200, loss=0.6573168039321899
Iteration 38300, loss=1.363020420074463
Iteration 38400, loss=1.789740800857544
Iteration 38500, loss=0.521896481513977
Iteration 38600, loss=0.7323455810546875
Iteration 38700, loss=0.525634765625
Iteration 38800, loss=0.1412004828453064
Iteration 38900, loss=0.5996220111846924
Iteration 39000, loss=1.1730015277862549
Iteration 39100, loss=0.8069825172424316
Iteration 39200, loss=0.10256221145391464
Iteration 39300, loss=0.7955973148345947
Iteration 39400, loss=0.25056806206703186
Iteration 39500, loss=0.645561695098877
Iteration 39600, loss=0.6193140745162964
Iteration 39700, loss=0.6792211532592773
Iteration 39800, loss=0.6293741464614868
Iteration 39900, loss=0.42090535163879395
Iteration 40000, loss=0.6075085401535034
{'division': 0.51623064, 'ft': 0.51826704, 'females': 0.5198443, 'dec': 0.52547413, 'daniel': 0.52833444, 'finalist': 0.53504735, 'laureate': 0.5389447, 'yard': 0.57819885, 'ois': 0.6674676, 'eight': 1.0}
Iteration 40100, loss=0.49174293875694275
Iteration 40200, loss=0.24556778371334076
Iteration 40300, loss=0.8351439833641052
Iteration 40400, loss=0.7121378779411316
Iteration 40500, loss=0.25391241908073425
Iteration 40600, loss=0.5403635501861572
Iteration 40700, loss=0.8170858025550842
Iteration 40800, loss=0.10312593728303909
Iteration 40900, loss=0.4740106761455536
Iteration 41000, loss=0.7350893616676331
Iteration 41100, loss=0.7417827844619751
Iteration 41200, loss=1.419346570968628
Iteration 41300, loss=0.5927961468696594
Iteration 41400, loss=1.4386274814605713
Iteration 41500, loss=0.6454981565475464
Iteration 41600, loss=0.5604710578918457
Iteration 41700, loss=0.11695371568202972
Iteration 41800, loss=0.41998371481895447
Iteration 41900, loss=0.6602296233177185
Iteration 42000, loss=0.4717370569705963
Iteration 42100, loss=0.862391471862793
Iteration 42200, loss=0.43176791071891785
Iteration 42300, loss=0.7916513681411743
Iteration 42400, loss=0.5736981630325317
Iteration 42500, loss=0.5043295621871948
Iteration 42600, loss=0.756271243095398
Iteration 42700, loss=0.6386945247650146
Iteration 42800, loss=0.842504620552063
Iteration 42900, loss=0.09533287584781647
Iteration 43000, loss=0.5681532621383667
Iteration 43100, loss=0.6679689884185791
Iteration 43200, loss=0.5174264907836914
Iteration 43300, loss=0.5291356444358826
Iteration 43400, loss=0.48815715312957764
Iteration 43500, loss=0.7242263555526733
Iteration 43600, loss=0.5996668338775635
Iteration 43700, loss=0.9102129936218262
Iteration 43800, loss=0.7647274732589722
Iteration 43900, loss=0.5206910967826843
Iteration 44000, loss=0.594132661819458
Iteration 44100, loss=0.547132670879364
Iteration 44200, loss=0.796185314655304
Iteration 44300, loss=0.754486083984375
Iteration 44400, loss=0.9219576716423035
Iteration 44500, loss=0.021918516606092453
Iteration 44600, loss=0.5694795846939087
Iteration 44700, loss=1.214026689529419
Iteration 44800, loss=0.5014172792434692
Iteration 44900, loss=0.07215603440999985
Iteration 45000, loss=0.7472223043441772
Iteration 45100, loss=0.6826017498970032
Iteration 45200, loss=0.7421851754188538
Iteration 45300, loss=0.5194764137268066
Iteration 45400, loss=0.9719380736351013
Iteration 45500, loss=0.566118597984314
Iteration 45600, loss=0.42192578315734863
Iteration 45700, loss=0.641815185546875
Iteration 45800, loss=0.5793261528015137
Iteration 45900, loss=0.5580427050590515
Iteration 46000, loss=0.5587832927703857
Iteration 46100, loss=0.6257440447807312
Iteration 46200, loss=0.5262429118156433
Iteration 46300, loss=0.11195064336061478
Iteration 46400, loss=2.000429153442383
Iteration 46500, loss=0.829486608505249
Iteration 46600, loss=0.8270733952522278
Iteration 46700, loss=1.2460198402404785
Iteration 46800, loss=0.5751299858093262
Iteration 46900, loss=0.7136633396148682
Iteration 47000, loss=0.3919219672679901
Iteration 47100, loss=0.2267678678035736
Iteration 47200, loss=0.13598336279392242
Iteration 47300, loss=0.6657841205596924
Iteration 47400, loss=0.5163747072219849
Iteration 47500, loss=0.5834537148475647
Iteration 47600, loss=0.550619900226593
Iteration 47700, loss=0.5096082091331482
Iteration 47800, loss=0.5868576169013977
Iteration 47900, loss=0.04977298527956009
Iteration 48000, loss=0.5180778503417969
Iteration 48100, loss=0.8306623697280884
Iteration 48200, loss=0.7455453872680664
Iteration 48300, loss=0.24666303396224976
Iteration 48400, loss=0.4229552745819092
Iteration 48500, loss=0.6331122517585754
Iteration 48600, loss=0.9018956422805786
Iteration 48700, loss=0.2709735929965973
Iteration 48800, loss=0.5496881604194641
Iteration 48900, loss=0.44345250725746155
Iteration 49000, loss=0.9293484687805176
Iteration 49100, loss=1.0389556884765625
Iteration 49200, loss=0.37747102975845337
Iteration 49300, loss=0.48017609119415283
Iteration 49400, loss=0.5846148133277893
Iteration 49500, loss=0.5506316423416138
Iteration 49600, loss=0.37654417753219604
Iteration 49700, loss=0.8276211023330688
Iteration 49800, loss=0.4675268530845642
Iteration 49900, loss=0.34782737493515015
Iteration 50000, loss=0.9689632654190063
{'poet': 0.51599276, 'daniel': 0.5180377, 'july': 0.5200885, 'aid': 0.52048343, 'britannica': 0.5277128, 'females': 0.5408919, 'judge': 0.54307044, 'laureate': 0.55811584, 'ois': 0.64857334, 'eight': 1.0}
Iteration 50100, loss=0.5341606140136719
Iteration 50200, loss=0.5213803648948669
Iteration 50300, loss=0.5154907703399658
Iteration 50400, loss=0.6837750673294067
Iteration 50500, loss=0.6010351181030273
Iteration 50600, loss=0.6279388666152954
Iteration 50700, loss=0.8398793935775757
Iteration 50800, loss=0.5529032349586487
Iteration 50900, loss=0.6703375577926636
Iteration 51000, loss=0.7871819734573364
Iteration 51100, loss=0.5505736470222473
Iteration 51200, loss=0.1589290052652359
Iteration 51300, loss=0.4794005751609802
Iteration 51400, loss=1.2031553983688354
Iteration 51500, loss=0.8773303627967834
Iteration 51600, loss=0.5311518311500549
Iteration 51700, loss=0.8770708441734314
Iteration 51800, loss=0.8524177074432373
Iteration 51900, loss=0.8391749858856201
Iteration 52000, loss=0.9357661008834839
Iteration 52100, loss=0.7730686664581299
Iteration 52200, loss=0.666663646697998
Iteration 52300, loss=0.5983335971832275
Iteration 52400, loss=0.5142340064048767
Iteration 52500, loss=0.8594111800193787
Iteration 52600, loss=0.37992745637893677
Iteration 52700, loss=0.5931487679481506
Iteration 52800, loss=0.8028817772865295
Iteration 52900, loss=0.9401866793632507
Iteration 53000, loss=0.9608383178710938
Iteration 53100, loss=0.8832712173461914
Iteration 53200, loss=0.6379163265228271
Iteration 53300, loss=0.884596586227417
Iteration 53400, loss=0.2714095711708069
Iteration 53500, loss=0.8725829124450684
Iteration 53600, loss=0.5673982501029968
Iteration 53700, loss=0.5676435232162476
Iteration 53800, loss=0.8477008938789368
Iteration 53900, loss=1.1244772672653198
Iteration 54000, loss=0.5379406213760376
Iteration 54100, loss=0.4993552565574646
Iteration 54200, loss=0.11320438981056213
Iteration 54300, loss=0.8772666454315186
Iteration 54400, loss=0.6033905744552612
Iteration 54500, loss=0.7719252109527588
Iteration 54600, loss=1.4615600109100342
Iteration 54700, loss=0.9373840093612671
Iteration 54800, loss=0.5227310061454773
Iteration 54900, loss=0.7042566537857056
Iteration 55000, loss=0.17205524444580078
Iteration 55100, loss=0.2529906928539276
Iteration 55200, loss=0.5351307392120361
Iteration 55300, loss=0.5663034915924072
Iteration 55400, loss=1.9536807537078857
Iteration 55500, loss=0.49731481075286865
Iteration 55600, loss=0.20699363946914673
Iteration 55700, loss=0.5667417645454407
Iteration 55800, loss=0.8812090158462524
Iteration 55900, loss=0.6969180107116699
Iteration 56000, loss=0.5390943884849548
Iteration 56100, loss=0.0506347231566906
Iteration 56200, loss=0.7447848916053772
Iteration 56300, loss=0.586613655090332
Iteration 56400, loss=0.8793424367904663
Iteration 56500, loss=0.7538269758224487
Iteration 56600, loss=0.726904034614563
Iteration 56700, loss=0.9586859941482544
Iteration 56800, loss=0.06763702630996704
Iteration 56900, loss=0.5470759868621826
Iteration 57000, loss=0.3238987922668457
Iteration 57100, loss=0.5451418161392212
Iteration 57200, loss=0.5526538491249084
Iteration 57300, loss=0.5905657410621643
Iteration 57400, loss=0.5572507977485657
Iteration 57500, loss=0.49723201990127563
Iteration 57600, loss=0.6167992353439331
Iteration 57700, loss=0.007923370227217674
Iteration 57800, loss=0.5394067168235779
Iteration 57900, loss=0.752646267414093
Iteration 58000, loss=0.48602494597435
Iteration 58100, loss=2.203279972076416
Iteration 58200, loss=0.9572391510009766
Iteration 58300, loss=0.21131421625614166
Iteration 58400, loss=1.9418426752090454
Iteration 58500, loss=0.5589721202850342
Iteration 58600, loss=0.6616471409797668
Iteration 58700, loss=0.5774024724960327
Iteration 58800, loss=0.17531345784664154
Iteration 58900, loss=0.4677952527999878
Iteration 59000, loss=0.5615746378898621
Iteration 59100, loss=1.201979160308838
Iteration 59200, loss=0.5743184685707092
Iteration 59300, loss=0.8181319236755371
Iteration 59400, loss=2.4489104747772217
Iteration 59500, loss=0.6128014922142029
Iteration 59600, loss=0.6106368899345398
Iteration 59700, loss=0.7544472217559814
Iteration 59800, loss=0.7629063129425049
Iteration 59900, loss=0.6434664726257324
Iteration 60000, loss=0.8654128909111023
{'three': 0.5327904, 'massacre': 0.53588504, 'age': 0.5417586, 'laureate': 0.54477686, 'ois': 0.5465365, 'finalist': 0.548139, 'coup': 0.5626507, 'devil': 0.6046057, 'august': 0.63640976, 'eight': 1.0000001}
Iteration 60100, loss=0.5835279822349548
Iteration 60200, loss=0.5895615816116333
Iteration 60300, loss=0.5164030194282532
Iteration 60400, loss=0.7362552881240845
Iteration 60500, loss=0.5481520891189575
Iteration 60600, loss=0.5361579656600952
Iteration 60700, loss=0.44562816619873047
Iteration 60800, loss=0.6511945724487305
Iteration 60900, loss=0.9188265204429626
Iteration 61000, loss=0.585644543170929
Iteration 61100, loss=0.6537488102912903
Iteration 61200, loss=0.8142039775848389
Iteration 61300, loss=0.5525943040847778
Iteration 61400, loss=0.9954721927642822
Iteration 61500, loss=0.5841110944747925
Iteration 61600, loss=0.7435042262077332
Iteration 61700, loss=0.45564767718315125
Iteration 61800, loss=0.43048998713493347
Iteration 61900, loss=0.46870899200439453
Iteration 62000, loss=0.49160870909690857
Iteration 62100, loss=0.43582430481910706
Iteration 62200, loss=0.42540863156318665
Iteration 62300, loss=0.44215869903564453
Iteration 62400, loss=0.5618584156036377
Iteration 62500, loss=1.7288607358932495
Iteration 62600, loss=0.6139392256736755
Iteration 62700, loss=0.5633320808410645
Iteration 62800, loss=0.5257396101951599
Iteration 62900, loss=0.844825267791748
Iteration 63000, loss=0.7893296480178833
Iteration 63100, loss=0.7842350602149963
Iteration 63200, loss=0.5126665234565735
Iteration 63300, loss=0.46773990988731384
Iteration 63400, loss=0.7232376337051392
Iteration 63500, loss=0.5708902478218079
Iteration 63600, loss=0.9348515272140503
Iteration 63700, loss=0.5710500478744507
Iteration 63800, loss=1.0032081604003906
Iteration 63900, loss=0.5149031281471252
Iteration 64000, loss=0.13350291550159454
Iteration 64100, loss=0.5911205410957336
Iteration 64200, loss=0.5951816439628601
Iteration 64300, loss=0.4770013391971588
Iteration 64400, loss=0.0361056812107563
Iteration 64500, loss=0.8441481590270996
Iteration 64600, loss=0.7775371074676514
Iteration 64700, loss=0.3524248003959656
Iteration 64800, loss=0.6067001223564148
Iteration 64900, loss=0.6235911250114441
Iteration 65000, loss=0.803622305393219
Iteration 65100, loss=0.5301610827445984
Iteration 65200, loss=0.41210412979125977
Iteration 65300, loss=0.7601377964019775
Iteration 65400, loss=0.6824347972869873
Iteration 65500, loss=0.35156312584877014
Iteration 65600, loss=0.5403106808662415
Iteration 65700, loss=0.5745087265968323
Iteration 65800, loss=0.21757595241069794
Iteration 65900, loss=0.6353999376296997
