Iteration 0, loss=0.6930614709854126
Iteration 33700, loss=0.600214421749115
Iteration 33800, loss=0.6949363350868225
Iteration 33900, loss=0.6050208806991577
Iteration 34000, loss=0.16037876904010773
Iteration 34100, loss=0.7225470542907715
Iteration 34200, loss=0.7881167531013489
Iteration 34300, loss=0.6364597082138062
Iteration 34400, loss=0.5456463098526001
Iteration 34500, loss=0.8066891431808472
Iteration 34600, loss=0.5415741801261902
Iteration 34700, loss=0.6676998734474182
Iteration 34800, loss=0.5441765189170837
Iteration 34900, loss=0.7692855596542358
Iteration 35000, loss=0.7772030830383301
Iteration 35100, loss=0.6191614270210266
Iteration 35200, loss=0.49799618124961853
Iteration 35300, loss=0.6181987524032593
Iteration 35400, loss=0.8476060628890991
Iteration 35500, loss=0.7543429136276245
Iteration 35600, loss=0.9009203314781189
Iteration 35700, loss=0.7429294586181641
Iteration 35800, loss=0.9766348600387573
Iteration 35900, loss=0.8072435855865479
Iteration 36000, loss=0.8843274116516113
Iteration 36100, loss=0.11734920740127563
Iteration 36200, loss=0.8288533687591553
Iteration 36300, loss=0.7017446160316467
Iteration 36400, loss=0.06541155278682709
Iteration 36500, loss=0.4660876989364624
Iteration 36600, loss=0.9553236961364746
Iteration 36700, loss=0.5357239842414856
Iteration 36800, loss=0.6182215213775635
Iteration 36900, loss=1.842615008354187
Iteration 37000, loss=0.09178364276885986
Iteration 37100, loss=0.721803605556488
Iteration 37200, loss=0.7350279092788696
Iteration 37300, loss=0.0931488499045372
Iteration 37400, loss=0.5653021931648254
Iteration 37500, loss=0.8205801844596863
Iteration 37600, loss=0.5638232827186584
Iteration 37700, loss=0.5190113186836243
Iteration 37800, loss=0.6403838992118835
Iteration 37900, loss=0.44222569465637207
Iteration 38000, loss=0.702154278755188
Iteration 38100, loss=0.7281277775764465
Iteration 38200, loss=0.7092457413673401
Iteration 38300, loss=0.760011613368988
Iteration 38400, loss=0.5797950029373169
Iteration 38500, loss=0.5933979749679565
Iteration 38600, loss=0.5895920395851135
Iteration 38700, loss=0.5058472752571106
Iteration 38800, loss=0.7169060707092285
Iteration 38900, loss=0.6389735341072083
Iteration 39000, loss=0.6571348905563354
Iteration 39100, loss=0.577987015247345
Iteration 39200, loss=0.7879365086555481
Iteration 39300, loss=0.7906525731086731
Iteration 39400, loss=0.5704439282417297
Iteration 39500, loss=0.5696709752082825
Iteration 39600, loss=0.7785589098930359
Iteration 39700, loss=0.5918348431587219
Iteration 39800, loss=0.6029778718948364
Iteration 39900, loss=0.5724998116493225
Iteration 40000, loss=0.5863305926322937
{'four': 0.64040434, 'artist': 0.6421651, 'zero': 0.6424458, 'roma': 0.6610524, 'businesses': 0.66658324, 'one': 0.66700083, 'lowest': 0.67198527, 'broadway': 0.6842358, 'circa': 0.71473545, 'eight': 1.0}
Iteration 40100, loss=1.1111831665039062
Iteration 40200, loss=0.7782856822013855
Iteration 40300, loss=0.7398085594177246
Iteration 40400, loss=0.6508678197860718
Iteration 40500, loss=0.5417831540107727
Iteration 40600, loss=0.6052550077438354
Iteration 40700, loss=0.6321330070495605
Iteration 40800, loss=0.9419667720794678
Iteration 40900, loss=0.8566628694534302
Iteration 41000, loss=1.928981900215149
Iteration 41100, loss=0.7081105709075928
Iteration 41200, loss=0.7142415046691895
Iteration 41300, loss=0.2140362560749054
Iteration 41400, loss=0.8842953443527222
Iteration 41500, loss=0.8864096999168396
Iteration 41600, loss=0.7497086524963379
Iteration 41700, loss=0.5134788751602173
Iteration 41800, loss=0.8508578538894653
Iteration 41900, loss=0.7962279319763184
Iteration 42000, loss=0.6662880778312683
Iteration 42100, loss=0.12336556613445282
Iteration 42200, loss=0.7292307615280151
Iteration 42300, loss=1.4709186553955078
Iteration 42400, loss=0.6080359220504761
Iteration 42500, loss=0.6146590709686279
Iteration 42600, loss=0.8835494518280029
Iteration 42700, loss=0.7468572854995728
Iteration 42800, loss=0.5841528177261353
Iteration 42900, loss=1.1627633571624756
Iteration 43000, loss=1.1970127820968628
Iteration 43100, loss=0.5420740246772766
Iteration 43200, loss=0.859105110168457
Iteration 43300, loss=0.46145686507225037
Iteration 43400, loss=0.45040395855903625
Iteration 43500, loss=3.374904155731201
Iteration 43600, loss=0.8598852157592773
Iteration 43700, loss=1.801207423210144
Iteration 43800, loss=0.5842844247817993
Iteration 43900, loss=0.0633009597659111
Iteration 44000, loss=0.6377368569374084
Iteration 44100, loss=0.5642593502998352
Iteration 44200, loss=0.8070724010467529
Iteration 44300, loss=0.8289682269096375
Iteration 44400, loss=0.7941741347312927
Iteration 44500, loss=0.5993998050689697
Iteration 44600, loss=0.5199480056762695
Iteration 44700, loss=0.5482943058013916
Iteration 44800, loss=0.6166962385177612
Iteration 44900, loss=0.7896581888198853
Iteration 45000, loss=0.7340494394302368
Iteration 45100, loss=0.8530558347702026
Iteration 45200, loss=0.41413554549217224
Iteration 45300, loss=0.6889697909355164
Iteration 45400, loss=0.31809377670288086
Iteration 45500, loss=0.5882036089897156
Iteration 45600, loss=0.4970215857028961
Iteration 45700, loss=1.1606848239898682
Iteration 45800, loss=0.008911583572626114
Iteration 45900, loss=0.6557469964027405
Iteration 46000, loss=0.532818078994751
Iteration 46100, loss=1.552537441253662
Iteration 46200, loss=0.5415384769439697
Iteration 46300, loss=0.8370165228843689
Iteration 46400, loss=0.04250238090753555
Iteration 46500, loss=0.06042075902223587
Iteration 46600, loss=0.2027956247329712
Iteration 46700, loss=0.5690730810165405
Iteration 46800, loss=0.6219965219497681
Iteration 46900, loss=1.3748648166656494
Iteration 47000, loss=0.5974274277687073
Iteration 47100, loss=0.580335795879364
Iteration 47200, loss=0.7046943306922913
Iteration 47300, loss=0.6265138983726501
Iteration 47400, loss=0.6478167772293091
Iteration 47500, loss=0.7147589921951294
Iteration 47600, loss=0.600958526134491
Iteration 47700, loss=0.749866247177124
Iteration 47800, loss=0.8635109663009644
Iteration 47900, loss=0.043598759919404984
Iteration 48000, loss=0.4886488914489746
Iteration 48100, loss=0.8085121512413025
Iteration 48200, loss=0.5256837010383606
Iteration 48300, loss=0.5180431604385376
Iteration 48400, loss=0.6712027788162231
Iteration 48500, loss=0.6206386089324951
Iteration 48600, loss=0.5024243593215942
Iteration 48700, loss=0.6359706521034241
Iteration 48800, loss=0.6190944314002991
Iteration 48900, loss=0.07995130121707916
Iteration 49000, loss=0.4132656455039978
Iteration 49100, loss=0.5370592474937439
Iteration 49200, loss=0.8293663859367371
Iteration 49300, loss=0.8428562879562378
Iteration 49400, loss=0.8523311018943787
Iteration 49500, loss=0.5884279012680054
Iteration 49600, loss=0.6413080096244812
Iteration 49700, loss=0.5922195315361023
Iteration 49800, loss=0.8335598707199097
Iteration 49900, loss=0.6198579668998718
Iteration 50000, loss=0.08981790393590927
{'complaint': 0.6326879, 'a': 0.64243186, 'pakistani': 0.64345545, 's': 0.64559996, 'activities': 0.650492, 'minutes': 0.6536351, 'changes': 0.66249794, 'ruling': 0.66920286, 'circa': 0.68369114, 'eight': 1.0000001}
Iteration 50100, loss=0.7274863719940186
Iteration 50200, loss=0.5171696543693542
Iteration 50300, loss=0.24060657620429993
Iteration 50400, loss=0.668544352054596
Iteration 50500, loss=0.5244656801223755
Iteration 50600, loss=0.7127672433853149
Iteration 50700, loss=0.8341500163078308
Iteration 50800, loss=1.9335263967514038
Iteration 50900, loss=0.5947942733764648
Iteration 51000, loss=0.6623453497886658
Iteration 51100, loss=0.9182802438735962
Iteration 51200, loss=0.673167884349823
Iteration 51300, loss=0.4940287172794342
Iteration 51400, loss=0.5235418081283569
Iteration 51500, loss=0.62943434715271
Iteration 51600, loss=0.7991135120391846
Iteration 51700, loss=0.5735713243484497
Iteration 51800, loss=0.566567599773407
Iteration 51900, loss=0.6095717549324036
Iteration 52000, loss=0.681463360786438
Iteration 52100, loss=0.664376974105835
Iteration 52200, loss=0.5021113157272339
Iteration 52300, loss=0.9938378930091858
Iteration 52400, loss=0.3612695038318634
Iteration 52500, loss=0.5073655247688293
Iteration 52600, loss=0.1736641675233841
Iteration 52700, loss=0.6520703434944153
Iteration 52800, loss=0.4045960307121277
Iteration 52900, loss=1.0178301334381104
Iteration 53000, loss=0.5510314106941223
Iteration 53100, loss=0.46323254704475403
Iteration 53200, loss=0.58137047290802
Iteration 53300, loss=0.4875744879245758
Iteration 53400, loss=0.6011679768562317
Iteration 53500, loss=0.014214945025742054
Iteration 53600, loss=0.02408473938703537
Iteration 53700, loss=0.31160643696784973
Iteration 53800, loss=0.41098910570144653
Iteration 53900, loss=1.0900003910064697
Iteration 54000, loss=0.4086571931838989
Iteration 54100, loss=1.4174703359603882
Iteration 54200, loss=1.2339612245559692
Iteration 54300, loss=0.8527585864067078
Iteration 54400, loss=0.499381422996521
Iteration 54500, loss=0.026811987161636353
Iteration 54600, loss=0.5059826374053955
Iteration 54700, loss=0.7565508484840393
Iteration 54800, loss=0.6124032139778137
Iteration 54900, loss=0.20428460836410522
Iteration 55000, loss=0.5603252649307251
Iteration 55100, loss=0.5796945691108704
Iteration 55200, loss=1.1094448566436768
Iteration 55300, loss=0.5179035067558289
Iteration 55400, loss=0.5934615135192871
Iteration 55500, loss=0.22704415023326874
Iteration 55600, loss=0.8701798915863037
Iteration 55700, loss=0.4877898395061493
Iteration 55800, loss=0.5797412991523743
Iteration 55900, loss=0.9030134081840515
Iteration 56000, loss=0.6646936535835266
Iteration 56100, loss=2.326749086380005
Iteration 56200, loss=0.885786771774292
Iteration 56300, loss=0.9453301429748535
Iteration 56400, loss=0.4799010455608368
Iteration 56500, loss=0.5166730284690857
Iteration 56600, loss=0.6268835663795471
Iteration 56700, loss=0.623559832572937
Iteration 56800, loss=1.22542405128479
Iteration 56900, loss=0.6136813759803772
Iteration 57000, loss=0.7365180850028992
Iteration 57100, loss=0.9181462526321411
Iteration 57200, loss=0.8062291741371155
Iteration 57300, loss=0.012750405818223953
Iteration 57400, loss=0.9373593330383301
Iteration 57500, loss=0.8126909732818604
Iteration 57600, loss=0.8240238428115845
Iteration 57700, loss=0.5579192042350769
Iteration 57800, loss=0.6298006772994995
Iteration 57900, loss=0.5906036496162415
Iteration 58000, loss=0.6987435817718506
Iteration 58100, loss=0.6320924758911133
Iteration 58200, loss=0.05102759599685669
Iteration 58300, loss=0.5688068270683289
Iteration 58400, loss=0.7845562696456909
Iteration 58500, loss=0.7941615581512451
Iteration 58600, loss=0.9767892360687256
Iteration 58700, loss=1.0647345781326294
Iteration 58800, loss=0.8948532938957214
Iteration 58900, loss=0.6637862324714661
Iteration 59000, loss=0.45682087540626526
Iteration 59100, loss=0.9822627305984497
Iteration 59200, loss=0.4707668125629425
Iteration 59300, loss=0.6232413053512573
Iteration 59400, loss=0.6010820865631104
Iteration 59500, loss=0.7288080453872681
Iteration 59600, loss=0.5996788144111633
Iteration 59700, loss=0.924546480178833
Iteration 59800, loss=0.541768491268158
Iteration 59900, loss=1.0560691356658936
Iteration 60000, loss=1.1064393520355225
{'winter': 0.613382, 'ruling': 0.61651194, 's': 0.62001467, 'activities': 0.6211503, 'complaint': 0.6346245, 'year': 0.6349876, 'changes': 0.6588261, 'circa': 0.68828976, 'josef': 0.71935505, 'eight': 1.0}
Iteration 60100, loss=0.5336146354675293
Iteration 60200, loss=0.5168594717979431
Iteration 60300, loss=0.459342896938324
Iteration 60400, loss=0.7240945100784302
Iteration 60500, loss=0.6422545313835144
Iteration 60600, loss=0.6068088412284851
Iteration 60700, loss=0.6414869427680969
Iteration 60800, loss=0.38706639409065247
Iteration 60900, loss=0.6979997158050537
Iteration 61000, loss=0.5589514970779419
Iteration 61100, loss=0.5136274695396423
Iteration 61200, loss=0.4467194080352783
Iteration 61300, loss=0.543637752532959
Iteration 61400, loss=0.8816622495651245
Iteration 61500, loss=0.08095504343509674
Iteration 61600, loss=0.7018203735351562
Iteration 61700, loss=0.2938902676105499
Iteration 61800, loss=0.9232114553451538
Iteration 61900, loss=0.5134357213973999
Iteration 62000, loss=0.06128925085067749
Iteration 62100, loss=0.5487748980522156
Iteration 62200, loss=0.3883584439754486
Iteration 62300, loss=0.9611643552780151
Iteration 62400, loss=0.80594801902771
Iteration 62500, loss=0.5005381107330322
Iteration 62600, loss=0.7366764545440674
Iteration 62700, loss=0.661588728427887
Iteration 62800, loss=0.7601186633110046
Iteration 62900, loss=0.4786251485347748
Iteration 63000, loss=0.8336640000343323
Iteration 63100, loss=0.5766305327415466
Iteration 63200, loss=0.14485105872154236
Iteration 63300, loss=0.489461213350296
Iteration 63400, loss=1.4515973329544067
Iteration 63500, loss=0.8896097540855408
Iteration 63600, loss=0.42703884840011597
Iteration 63700, loss=0.5539838075637817
Iteration 63800, loss=0.6252646446228027
Iteration 63900, loss=0.9268192648887634
Iteration 64000, loss=0.27602648735046387
Iteration 64100, loss=1.6940876245498657
Iteration 64200, loss=0.7769400477409363
Iteration 64300, loss=0.8292809724807739
Iteration 64400, loss=0.2018512785434723
Iteration 64500, loss=0.0019854966085404158
Iteration 64600, loss=0.5742320418357849
Iteration 64700, loss=0.7258973121643066
Iteration 64800, loss=0.7852329611778259
Iteration 64900, loss=0.6340704560279846
Iteration 65000, loss=0.8975620865821838
Iteration 65100, loss=0.6565470695495605
Iteration 65200, loss=0.5539366602897644
Iteration 65300, loss=0.5339816212654114
Iteration 65400, loss=0.5363996028900146
Iteration 65500, loss=0.0317998006939888
Iteration 65600, loss=0.49381956458091736
Iteration 65700, loss=1.0214427709579468
Iteration 65800, loss=0.7989234328269958
Iteration 65900, loss=0.7270551919937134
